age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,length_of_stay,Class
24,F,Non-Caucasian,Less than 25,Low,Male,1,-1,4,15543,2
60,F,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,18847491,1
24,F,Caucasian,Less than 25,Medium,Male,3,-1,5,621210,2
30,M,Non-Caucasian,25 - 45,Low,Male,1,-5,4,193869,1
43,M,Caucasian,25 - 45,Medium,Female,0,-1,6,2587121,1
48,M,Non-Caucasian,Greater than 45,Low,Male,1,-8,1,503106,1
54,M,Non-Caucasian,Greater than 45,Low,Male,0,0,1,-16653,1
45,M,Non-Caucasian,Greater than 45,Low,Male,1,-1,1,181710,1
36,F,Non-Caucasian,25 - 45,Low,Male,0,-1,4,329297,1
31,M,Caucasian,25 - 45,Low,Male,1,0,1,-5471,1
40,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,187537,1
50,F,Caucasian,Greater than 45,Low,Male,1,-4,1,149171,1
26,M,Non-Caucasian,25 - 45,Medium,Female,1,-24,6,74640,1
41,F,Non-Caucasian,25 - 45,Low,Male,7,0,4,75383,1
34,F,Caucasian,25 - 45,Medium,Male,5,-1,6,22427,2
28,F,Caucasian,25 - 45,Medium,Female,0,-1,6,173157,1
23,F,Caucasian,Less than 25,High,Male,2,0,9,10579,2
37,M,Non-Caucasian,25 - 45,Low,Female,0,-2,1,104382,2
35,M,Non-Caucasian,25 - 45,Low,Male,5,-1,2,17263,1
21,F,Caucasian,Less than 25,Medium,Male,1,-1,6,4224383,2
22,M,Non-Caucasian,Less than 25,High,Female,2,-1,8,3022384,2
29,F,Non-Caucasian,25 - 45,High,Male,6,-1,8,3096112,2
30,M,Non-Caucasian,25 - 45,Low,Female,0,-2,2,52601,1
45,M,Caucasian,Greater than 45,Low,Male,3,-1,3,8027712,2
24,F,Non-Caucasian,Less than 25,Low,Female,2,-1,4,108036,1
31,F,Caucasian,25 - 45,High,Male,4,0,8,2519945,2
56,M,Caucasian,Greater than 45,Low,Male,0,-1,1,85093,1
24,F,Non-Caucasian,Less than 25,High,Male,14,-1,10,15554098,2
38,F,Non-Caucasian,25 - 45,Medium,Male,11,-1,6,1559649,1
51,F,Non-Caucasian,Greater than 45,High,Male,22,-1,9,3002166,2
22,F,Caucasian,Less than 25,Low,Male,0,-1,3,86266,1
28,M,Non-Caucasian,25 - 45,High,Male,5,-1,8,93429,1
47,F,Non-Caucasian,Greater than 45,High,Male,19,-1,8,18347902,2
51,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,4,2611582,2
25,M,Caucasian,25 - 45,Low,Male,1,0,3,3651064,1
53,F,Non-Caucasian,Greater than 45,Low,Male,1,-1,1,94528,1
30,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,189886,1
33,F,Caucasian,25 - 45,Medium,Male,0,0,6,14417,2
35,F,Non-Caucasian,25 - 45,Low,Male,5,-1,4,19452919,2
33,F,Non-Caucasian,25 - 45,Low,Female,0,-1,2,151951,1
59,M,Non-Caucasian,Greater than 45,Low,Male,1,-25,1,51111,1
33,F,Caucasian,25 - 45,Medium,Female,1,-1,7,7322837,1
27,F,Non-Caucasian,25 - 45,Medium,Male,2,-1,7,11429949,2
29,F,Non-Caucasian,25 - 45,Medium,Female,9,-1,7,1273511,2
24,F,Non-Caucasian,Less than 25,High,Male,3,-1,10,3810966,2
43,F,Non-Caucasian,25 - 45,High,Male,5,-1,9,53905,1
37,M,Non-Caucasian,25 - 45,Medium,Male,11,-1,7,58685,2
53,F,Non-Caucasian,Greater than 45,Medium,Male,13,-1,7,7881186,1
26,F,Non-Caucasian,25 - 45,High,Male,4,0,8,76145,2
30,M,Caucasian,25 - 45,Low,Female,1,-27,3,16354,1
27,F,Non-Caucasian,25 - 45,Medium,Male,6,0,7,166259,2
39,F,Caucasian,25 - 45,Medium,Male,9,-1,5,95572,2
37,M,Caucasian,25 - 45,Low,Male,4,0,4,21159,2
22,M,Caucasian,Less than 25,High,Male,3,0,10,919578,2
25,F,Caucasian,25 - 45,Medium,Male,0,-1,6,178302,1
26,F,Non-Caucasian,25 - 45,Medium,Male,1,0,5,50809,1
28,M,Caucasian,25 - 45,Medium,Female,0,-2,6,79212,1
25,M,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,167691,2
58,F,Caucasian,Greater than 45,Low,Male,1,-1,1,277346,1
29,M,Caucasian,25 - 45,Medium,Female,1,-2,5,198676,2
33,F,Non-Caucasian,25 - 45,Medium,Male,8,0,5,241494,1
38,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,114049,1
38,F,Caucasian,25 - 45,Low,Male,2,-21,3,1644701,1
59,F,Non-Caucasian,Greater than 45,Medium,Male,22,-1,6,5982610,2
29,M,Non-Caucasian,25 - 45,Medium,Male,4,-1,5,72049,2
53,M,Caucasian,Greater than 45,Low,Male,0,-1,2,342437,2
33,F,Non-Caucasian,25 - 45,High,Male,2,-1,8,73551,2
58,M,Caucasian,Greater than 45,Low,Male,1,-1,1,80679,1
53,F,Caucasian,Greater than 45,Low,Male,2,-1,4,3509472,1
32,M,Caucasian,25 - 45,Medium,Male,0,-1,6,1549724,2
35,F,Non-Caucasian,25 - 45,High,Male,6,-1,8,939222,2
39,F,Caucasian,25 - 45,Low,Male,1,-1,1,101534,1
36,M,Non-Caucasian,25 - 45,High,Male,1,-14,9,1222807,1
42,M,Caucasian,25 - 45,Low,Female,5,-1,4,533802,2
37,M,Non-Caucasian,25 - 45,Low,Male,0,-1,2,63585,1
39,F,Caucasian,25 - 45,Low,Male,0,-1,1,264355,1
52,M,Caucasian,Greater than 45,Low,Female,3,-25,1,16505,1
60,M,Non-Caucasian,Greater than 45,Low,Male,1,-1,1,95163,1
37,M,Non-Caucasian,25 - 45,Low,Male,2,-1,1,84594,1
42,F,Caucasian,25 - 45,Low,Male,4,-1,1,1537329,2
23,F,Non-Caucasian,Less than 25,Medium,Male,6,0,6,95211,2
42,M,Non-Caucasian,25 - 45,Low,Female,0,-1,1,49985,2
28,F,Non-Caucasian,25 - 45,Low,Male,5,0,4,35801,1
38,F,Caucasian,25 - 45,Medium,Male,12,-1,5,80704,1
43,F,Non-Caucasian,25 - 45,Low,Female,2,-1,2,167039,2
42,F,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,80958,1
25,M,Caucasian,25 - 45,Low,Female,0,-1,3,52517,1
32,F,Non-Caucasian,25 - 45,High,Male,7,0,9,3200514,2
21,F,Non-Caucasian,Less than 25,Medium,Male,0,0,6,28959,2
35,M,Caucasian,25 - 45,Medium,Female,1,-30,5,2491423,1
37,F,Caucasian,25 - 45,Medium,Male,0,-1,5,10956275,1
33,F,Non-Caucasian,25 - 45,Low,Female,2,0,2,11309,1
51,F,Caucasian,Greater than 45,Low,Female,4,-11,3,699596,1
39,F,Caucasian,25 - 45,Low,Male,3,-1,4,253248,1
35,M,Non-Caucasian,25 - 45,Medium,Male,5,-1,6,185082,2
40,F,Non-Caucasian,25 - 45,Medium,Male,3,-1,7,1123993,1
32,F,Non-Caucasian,25 - 45,High,Male,17,0,8,23878,2
32,F,Caucasian,25 - 45,Medium,Male,3,0,6,-21019,2
37,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,84448,1
32,F,Non-Caucasian,25 - 45,Medium,Male,10,-1,6,56753,2
47,M,Caucasian,Greater than 45,Low,Male,5,0,3,11960,2
23,M,Caucasian,Less than 25,Medium,Female,0,-1,7,74785,1
63,F,Caucasian,Greater than 45,Low,Male,10,0,4,179375,2
38,F,Non-Caucasian,25 - 45,High,Male,16,-1,9,20897479,2
32,M,Non-Caucasian,25 - 45,Medium,Male,6,-1,5,183001,2
31,F,Non-Caucasian,25 - 45,High,Male,4,-1,8,2090033,2
23,F,Non-Caucasian,Less than 25,Low,Male,0,0,3,91723,1
38,M,Non-Caucasian,25 - 45,Medium,Male,1,-1,5,10906408,1
47,M,Caucasian,Greater than 45,Low,Female,0,-3,1,9724,1
33,F,Caucasian,25 - 45,High,Male,1,-1,8,873807,2
22,F,Caucasian,Less than 25,Low,Male,1,-11,4,776405,1
40,M,Caucasian,25 - 45,Low,Male,0,-1,1,51622,2
36,F,Non-Caucasian,25 - 45,Medium,Male,14,-1,7,15023663,2
65,M,Caucasian,Greater than 45,Low,Female,0,0,1,88779,1
22,M,Non-Caucasian,Less than 25,Low,Female,0,-1,3,96564,1
34,M,Non-Caucasian,25 - 45,Low,Male,0,0,1,4903,1
38,F,Non-Caucasian,25 - 45,Low,Female,0,-1,1,78056,1
26,F,Caucasian,25 - 45,Low,Female,4,-2,3,50024,2
20,M,Non-Caucasian,Less than 25,Low,Male,0,-1,4,1991796,2
49,F,Non-Caucasian,Greater than 45,Low,Male,0,-3,1,48852,1
52,F,Caucasian,Greater than 45,High,Male,2,0,9,426199,2
25,M,Non-Caucasian,25 - 45,Low,Male,2,-1,2,84887,2
34,F,Non-Caucasian,25 - 45,Low,Male,5,-1,1,352654,1
33,M,Non-Caucasian,25 - 45,Low,Male,1,-1,1,94956,2
21,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,7,64555,1
46,F,Non-Caucasian,Greater than 45,Low,Male,9,-1,4,437302,1
57,M,Caucasian,Greater than 45,Low,Male,1,-1,4,104214,1
22,F,Non-Caucasian,Less than 25,Low,Male,2,0,3,18671,2
48,M,Caucasian,Greater than 45,Low,Female,1,-1,1,154531,2
40,F,Non-Caucasian,25 - 45,Medium,Male,21,-1,5,2586057,1
30,F,Non-Caucasian,25 - 45,Low,Female,1,-1,2,74044,1
21,M,Caucasian,Less than 25,Medium,Male,4,-1,7,2856616,2
39,F,Non-Caucasian,25 - 45,High,Female,22,-1,10,345571,2
33,M,Caucasian,25 - 45,Medium,Female,0,-1,6,100858,2
24,F,Non-Caucasian,Less than 25,Low,Male,0,0,3,-40260,1
43,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,102259,2
45,M,Caucasian,Greater than 45,Low,Female,0,0,1,98866,1
51,F,Non-Caucasian,Greater than 45,Low,Male,3,-18,3,183277,1
31,M,Non-Caucasian,25 - 45,Medium,Male,9,-1,7,79779,2
27,M,Caucasian,25 - 45,Low,Male,0,-1,2,147616,1
32,F,Non-Caucasian,25 - 45,Low,Male,1,-1,2,80364,1
49,M,Caucasian,Greater than 45,Low,Male,0,-3,1,53095,1
29,F,Non-Caucasian,25 - 45,Low,Male,2,-1,3,2338986,1
23,F,Non-Caucasian,Less than 25,Medium,Male,2,-1,6,98516,2
30,M,Non-Caucasian,25 - 45,Low,Male,6,-1,3,76343,1
30,M,Caucasian,25 - 45,Low,Male,0,0,4,4870966,1
34,F,Non-Caucasian,25 - 45,Low,Male,13,-1,4,69802,2
33,F,Non-Caucasian,25 - 45,Medium,Male,4,0,6,-15253,1
28,M,Non-Caucasian,25 - 45,Low,Male,1,-1,2,92178,1
29,F,Non-Caucasian,25 - 45,High,Male,1,-1,8,3531798,1
38,M,Caucasian,25 - 45,Low,Male,0,-1,1,75875,1
37,F,Caucasian,25 - 45,Low,Male,0,-1,3,83542,1
33,M,Caucasian,25 - 45,Low,Female,0,-1,1,78460,2
30,F,Non-Caucasian,25 - 45,Low,Male,0,0,2,8040,1
51,F,Non-Caucasian,Greater than 45,High,Male,19,-1,9,1141656,1
65,M,Non-Caucasian,Greater than 45,Medium,Male,7,-1,5,78418,1
32,M,Non-Caucasian,25 - 45,Low,Female,1,-1,1,70215,1
38,F,Caucasian,25 - 45,Medium,Male,5,-2,7,1802,2
35,F,Non-Caucasian,25 - 45,Low,Male,1,-1,4,69563,1
57,F,Caucasian,Greater than 45,Low,Male,1,-26,1,63513,1
26,F,Caucasian,25 - 45,Low,Male,1,0,3,-6529,1
36,M,Non-Caucasian,25 - 45,Medium,Female,4,-1,6,159093,2
33,F,Non-Caucasian,25 - 45,Low,Female,2,-10,4,783655,2
35,F,Caucasian,25 - 45,Medium,Male,3,-1,5,102619,2
33,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,79201,1
47,M,Caucasian,Greater than 45,Low,Male,0,0,1,114830,1
53,M,Non-Caucasian,Greater than 45,Low,Female,0,-1,1,74819,1
35,M,Caucasian,25 - 45,Low,Male,1,-15,4,366994,2
36,F,Non-Caucasian,25 - 45,Low,Female,1,-1,3,65833,2
25,M,Caucasian,25 - 45,Low,Female,0,-1,3,86145,1
52,F,Non-Caucasian,Greater than 45,Medium,Male,10,0,6,12880135,1
51,F,Caucasian,Greater than 45,Low,Male,6,0,3,196040,2
24,F,Non-Caucasian,Less than 25,High,Male,8,-1,8,18566669,2
32,F,Caucasian,25 - 45,Low,Male,0,-1,2,67119,2
43,F,Non-Caucasian,25 - 45,Medium,Male,8,-1,7,30145317,2
45,M,Non-Caucasian,Greater than 45,Medium,Male,20,-1,7,4052282,1
42,M,Non-Caucasian,25 - 45,Medium,Male,10,-1,5,76357,2
22,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,7,533330,2
49,F,Non-Caucasian,Greater than 45,Low,Male,4,-26,4,98475,1
42,F,Non-Caucasian,25 - 45,Low,Male,0,-3,1,2931174,2
40,M,Caucasian,25 - 45,High,Male,0,-1,8,2582462,2
25,F,Non-Caucasian,25 - 45,Medium,Male,2,-1,7,75262,2
25,M,Caucasian,25 - 45,Medium,Male,0,-1,5,192870,2
23,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,5,177045,1
21,F,Caucasian,Less than 25,Medium,Male,2,-1,7,86899,2
31,M,Caucasian,25 - 45,Medium,Male,3,0,5,25358,1
28,M,Non-Caucasian,25 - 45,Low,Female,0,0,2,81566,1
24,F,Non-Caucasian,Less than 25,High,Male,11,-1,9,4417643,2
45,F,Caucasian,Greater than 45,Low,Male,0,0,1,3198675,1
23,M,Non-Caucasian,Less than 25,Low,Male,2,-1,4,109141,2
39,F,Non-Caucasian,25 - 45,High,Male,7,0,8,13875,2
24,F,Non-Caucasian,Less than 25,Low,Male,1,-1,2,61334,1
46,F,Caucasian,Greater than 45,Low,Male,1,-1,1,95441,1
47,F,Caucasian,Greater than 45,Low,Male,3,-1,1,175490,1
22,M,Non-Caucasian,Less than 25,Low,Male,1,-1,4,82929,2
34,M,Caucasian,25 - 45,Low,Female,0,-2,2,94863,1
33,M,Caucasian,25 - 45,Low,Male,0,0,1,8386,2
29,F,Non-Caucasian,25 - 45,High,Male,16,-1,10,61993,2
34,M,Non-Caucasian,25 - 45,Low,Male,3,-6,2,452450,1
29,M,Non-Caucasian,25 - 45,Medium,Male,0,0,6,86034,1
25,M,Caucasian,25 - 45,Low,Female,2,-1,3,74515,2
34,F,Caucasian,25 - 45,Medium,Male,16,-1,6,90862,2
55,F,Non-Caucasian,Greater than 45,Low,Female,1,-1,1,82580,1
27,F,Non-Caucasian,25 - 45,Low,Male,0,-1,4,76277,2
26,M,Non-Caucasian,25 - 45,Low,Male,0,-1,3,92817,1
39,F,Non-Caucasian,25 - 45,High,Male,19,-1,9,15547791,2
24,F,Non-Caucasian,Less than 25,Medium,Male,1,0,7,10949,1
29,M,Caucasian,25 - 45,Low,Male,0,0,2,76120,1
50,F,Non-Caucasian,Greater than 45,Low,Male,13,0,1,20990973,2
25,F,Non-Caucasian,25 - 45,Medium,Male,2,-1,5,77573,2
31,F,Non-Caucasian,25 - 45,Medium,Male,4,-12,5,174401,2
31,M,Non-Caucasian,25 - 45,Low,Male,0,-1,2,18514,1
26,F,Caucasian,25 - 45,Medium,Male,2,-1,6,62928,1
54,F,Caucasian,Greater than 45,Low,Male,2,0,2,8392042,1
33,F,Non-Caucasian,25 - 45,High,Male,14,-1,8,82793,2
22,M,Non-Caucasian,Less than 25,Low,Male,0,-1,4,68522,2
35,F,Non-Caucasian,25 - 45,High,Male,8,0,9,20660541,1
30,F,Non-Caucasian,25 - 45,Medium,Female,4,-27,7,154100,2
25,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,69628,1
25,F,Non-Caucasian,25 - 45,Medium,Male,0,0,5,16670,1
44,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,70627,2
29,F,Caucasian,25 - 45,Medium,Female,2,-1,7,766411,2
46,F,Caucasian,Greater than 45,Low,Male,2,-23,3,193151,2
53,M,Caucasian,Greater than 45,Low,Male,0,0,1,371385,1
24,F,Non-Caucasian,Less than 25,Medium,Male,2,-1,7,166437,2
52,F,Non-Caucasian,Greater than 45,Low,Female,2,-1,1,93111,2
27,M,Non-Caucasian,25 - 45,Low,Male,0,-1,2,66367,2
41,F,Caucasian,25 - 45,Low,Male,0,-1,1,115476,1
21,F,Non-Caucasian,Less than 25,Medium,Female,0,-2,5,78747,2
24,F,Caucasian,Less than 25,Low,Male,1,0,4,16801,1
23,M,Caucasian,Less than 25,Low,Male,0,-1,2,84265,1
42,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,99647,1
24,F,Non-Caucasian,Less than 25,High,Male,5,-1,8,103571,2
26,F,Non-Caucasian,25 - 45,High,Male,4,-1,8,82109,2
50,F,Caucasian,Greater than 45,Low,Male,9,-1,3,36715643,2
32,M,Non-Caucasian,25 - 45,Medium,Female,3,-1,6,101700,1
40,F,Non-Caucasian,25 - 45,High,Male,13,-1,9,88983,1
27,F,Non-Caucasian,25 - 45,Low,Male,2,0,3,25736,1
23,F,Caucasian,Less than 25,High,Male,0,-1,9,76843,2
37,M,Non-Caucasian,25 - 45,High,Male,22,-1,9,149788,2
32,M,Non-Caucasian,25 - 45,Low,Male,1,-1,4,343611,2
52,M,Caucasian,Greater than 45,Low,Male,4,-1,3,145603,2
29,F,Caucasian,25 - 45,Low,Male,2,-1,2,329117,1
49,M,Non-Caucasian,Greater than 45,Low,Male,0,0,1,16623,1
50,F,Caucasian,Greater than 45,Low,Male,0,-2,1,197890,1
26,F,Caucasian,25 - 45,Low,Male,2,0,2,-14934,2
34,F,Caucasian,25 - 45,High,Female,0,-1,8,2699814,2
28,F,Caucasian,25 - 45,Medium,Female,1,-1,7,850208,1
30,F,Non-Caucasian,25 - 45,Low,Male,0,0,3,16723,2
24,F,Non-Caucasian,Less than 25,Low,Male,3,-1,4,163650,2
25,M,Non-Caucasian,25 - 45,Low,Male,0,0,2,21886,2
25,M,Non-Caucasian,25 - 45,Low,Male,4,-1,3,781061,2
45,F,Caucasian,Greater than 45,Low,Male,2,-1,1,68662,1
26,F,Caucasian,25 - 45,Medium,Male,1,-1,7,261939,2
37,F,Non-Caucasian,25 - 45,Low,Male,2,-1,1,2505466,1
24,M,Non-Caucasian,Less than 25,Low,Male,0,-1,2,170477,1
40,M,Caucasian,25 - 45,Low,Male,2,-1,1,153447,1
33,F,Non-Caucasian,25 - 45,Low,Female,0,-2,2,77100,1
53,F,Non-Caucasian,Greater than 45,Low,Male,18,0,2,94148,1
55,M,Non-Caucasian,Greater than 45,Low,Male,0,-7,1,498855,1
30,F,Non-Caucasian,25 - 45,High,Male,6,-1,9,1537835,2
21,F,Non-Caucasian,Less than 25,Medium,Male,1,-15,7,1312581,2
55,M,Caucasian,Greater than 45,Low,Male,0,-1,1,73767,1
22,F,Caucasian,Less than 25,Low,Male,1,-1,3,49615,2
23,F,Non-Caucasian,Less than 25,Low,Female,1,-6,3,80802,1
57,F,Caucasian,Greater than 45,Low,Male,9,-1,4,5063976,2
33,M,Caucasian,25 - 45,Low,Male,0,-2,3,76165,2
32,F,Caucasian,25 - 45,Low,Male,2,0,1,87183,1
47,F,Caucasian,Greater than 45,Low,Male,3,-1,2,1132697,1
51,M,Caucasian,Greater than 45,Low,Male,6,11,1,1603988,2
22,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,6,109203,1
47,F,Caucasian,Greater than 45,Low,Male,2,-1,1,167881,1
28,F,Caucasian,25 - 45,Low,Male,1,-21,1,754,2
28,F,Non-Caucasian,25 - 45,High,Male,5,-1,8,3016260,1
44,M,Caucasian,25 - 45,Low,Female,1,0,1,546703,2
25,F,Non-Caucasian,25 - 45,Low,Male,0,0,4,230416,2
34,M,Non-Caucasian,25 - 45,Low,Male,4,-1,2,84228,1
65,M,Caucasian,Greater than 45,Low,Male,0,0,1,83604,1
33,F,Caucasian,25 - 45,Medium,Male,5,0,6,10305188,2
23,M,Caucasian,Less than 25,Low,Female,0,-1,3,74687,1
44,M,Caucasian,25 - 45,Low,Female,0,-2,1,83379,1
24,M,Non-Caucasian,Less than 25,Low,Male,1,-1,3,53495,1
51,M,Caucasian,Greater than 45,Low,Male,1,-1,2,106935,1
21,F,Non-Caucasian,Less than 25,High,Female,0,-1,8,155054,2
39,F,Caucasian,25 - 45,Medium,Male,6,-1,6,77429,1
29,F,Non-Caucasian,25 - 45,High,Male,29,-1,8,434816,2
24,F,Caucasian,Less than 25,Medium,Male,1,-5,6,57700,1
23,F,Non-Caucasian,Less than 25,Medium,Female,0,-1,5,197176,2
31,F,Non-Caucasian,25 - 45,High,Male,11,0,10,-38268,2
35,M,Non-Caucasian,25 - 45,Low,Female,0,-1,2,63119,1
30,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,77058,1
39,F,Non-Caucasian,25 - 45,Medium,Female,4,-3,6,278375,1
51,M,Caucasian,Greater than 45,Low,Male,0,-1,1,103593,1
22,F,Caucasian,Less than 25,Medium,Male,1,-1,7,20460057,1
29,F,Caucasian,25 - 45,Low,Male,2,-24,2,1985990,1
32,F,Caucasian,25 - 45,Low,Male,6,-1,2,241241,2
33,M,Caucasian,25 - 45,Low,Male,3,-16,4,1017966,2
58,F,Caucasian,Greater than 45,Low,Male,5,-1,3,106084,2
54,F,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,2413392,1
33,F,Non-Caucasian,25 - 45,High,Male,2,-1,9,2448857,2
48,F,Non-Caucasian,Greater than 45,Low,Male,10,0,4,15131184,1
23,M,Non-Caucasian,Less than 25,High,Male,0,-1,8,273900,1
23,F,Caucasian,Less than 25,Medium,Male,2,-1,7,1308553,2
47,M,Non-Caucasian,Greater than 45,Low,Male,1,0,1,106457,1
21,F,Non-Caucasian,Less than 25,Low,Male,0,-1,4,178297,1
29,M,Non-Caucasian,25 - 45,High,Male,0,-1,9,145846,2
48,F,Caucasian,Greater than 45,Low,Male,2,-1,1,83957,1
37,M,Caucasian,25 - 45,Low,Male,4,-1,4,7159027,2
50,F,Caucasian,Greater than 45,Low,Male,3,-1,3,1213612,1
19,F,Non-Caucasian,Less than 25,High,Male,3,-1,8,170257,2
49,F,Non-Caucasian,Greater than 45,Low,Male,13,-1,3,62121,1
58,F,Caucasian,Greater than 45,Medium,Male,2,-1,5,435209,1
31,F,Non-Caucasian,25 - 45,High,Male,6,0,8,13312,1
23,M,Non-Caucasian,Less than 25,Medium,Male,1,-1,7,84845,1
23,F,Non-Caucasian,Less than 25,Low,Female,0,0,3,82086,2
31,F,Caucasian,25 - 45,High,Male,17,-1,8,97777,2
33,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,7227068,2
57,F,Caucasian,Greater than 45,Low,Male,6,-23,2,103825,1
31,M,Caucasian,25 - 45,Low,Female,0,-3,2,66768,1
57,F,Non-Caucasian,Greater than 45,Medium,Male,19,-1,6,274588,1
57,M,Caucasian,Greater than 45,Medium,Male,12,0,5,283082,1
29,M,Non-Caucasian,25 - 45,Medium,Male,6,-1,7,81740,2
30,M,Non-Caucasian,25 - 45,Low,Male,0,0,1,20984,2
45,F,Non-Caucasian,Greater than 45,Low,Male,11,-1,3,85403,1
42,F,Caucasian,25 - 45,Medium,Male,0,0,5,9524,1
48,F,Non-Caucasian,Greater than 45,Low,Male,7,-1,2,71469,1
29,F,Non-Caucasian,25 - 45,High,Male,12,0,8,1056162,2
28,F,Caucasian,25 - 45,Low,Female,0,-1,2,77862,1
25,M,Non-Caucasian,25 - 45,Low,Male,1,-1,2,100245,2
34,M,Caucasian,25 - 45,Medium,Female,3,-1,5,865186,1
27,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,88280,1
39,F,Non-Caucasian,25 - 45,Low,Male,4,0,4,3470831,1
27,F,Non-Caucasian,25 - 45,Medium,Male,4,-1,5,4393685,2
30,F,Caucasian,25 - 45,High,Male,7,-1,10,73871,2
31,M,Non-Caucasian,25 - 45,High,Male,15,-1,10,408581,2
20,M,Non-Caucasian,Less than 25,High,Male,1,-1,9,77378,2
26,F,Caucasian,25 - 45,High,Male,2,-1,9,85934,2
34,F,Caucasian,25 - 45,Low,Male,0,-1,1,87056,2
27,M,Caucasian,25 - 45,Low,Male,0,-1,2,76791,1
29,F,Non-Caucasian,25 - 45,Low,Male,4,-1,2,100298,1
27,F,Non-Caucasian,25 - 45,Medium,Male,7,-1,6,402919,1
24,F,Caucasian,Less than 25,High,Female,0,-1,8,165553,1
29,F,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,48893,2
20,F,Caucasian,Less than 25,Low,Male,0,-1,3,55023,1
23,F,Caucasian,Less than 25,Low,Female,0,-1,3,24024,1
48,M,Non-Caucasian,Greater than 45,Low,Female,0,0,1,16055,1
34,M,Non-Caucasian,25 - 45,Low,Male,0,0,1,16746,2
46,M,Non-Caucasian,Greater than 45,Medium,Male,1,-1,6,86533,2
41,F,Caucasian,25 - 45,Medium,Female,3,-1,5,96693,1
26,F,Non-Caucasian,25 - 45,Medium,Male,3,-1,6,84132,2
37,F,Non-Caucasian,25 - 45,High,Male,11,-1,8,110247,2
22,F,Caucasian,Less than 25,Low,Female,2,-1,3,82976,1
32,F,Non-Caucasian,25 - 45,Low,Male,7,-1,1,62578,1
44,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,174913,1
60,M,Non-Caucasian,Greater than 45,Low,Male,3,-1,1,76727,1
49,F,Caucasian,Greater than 45,Low,Male,0,0,1,-17319,1
30,M,Non-Caucasian,25 - 45,Low,Male,10,0,4,168387,2
52,F,Caucasian,Greater than 45,Low,Male,0,-1,1,89821,1
34,F,Non-Caucasian,25 - 45,High,Male,0,-1,10,141480,1
55,F,Non-Caucasian,Greater than 45,Low,Male,5,-1,4,309671,2
33,M,Non-Caucasian,25 - 45,Medium,Male,0,-1,7,69648,1
22,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,6,70681,2
27,M,Non-Caucasian,25 - 45,Low,Female,0,0,2,111071,1
20,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,5,62958,2
33,F,Caucasian,25 - 45,Low,Male,0,-1,2,4657077,1
26,M,Non-Caucasian,25 - 45,Low,Male,0,-1,2,193680,1
29,M,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,162434,1
32,M,Non-Caucasian,25 - 45,Low,Male,1,0,3,3532,1
37,M,Caucasian,25 - 45,Low,Male,4,0,1,68913,1
31,F,Non-Caucasian,25 - 45,High,Male,15,0,10,8989945,1
29,F,Non-Caucasian,25 - 45,High,Male,6,-1,8,65412,2
31,F,Non-Caucasian,25 - 45,Low,Male,6,0,4,3546586,1
36,F,Caucasian,25 - 45,Low,Female,2,-1,3,164126,1
37,F,Non-Caucasian,25 - 45,Low,Female,1,-11,1,777257,1
34,M,Caucasian,25 - 45,Low,Male,5,-1,2,525527,2
20,M,Caucasian,Less than 25,Medium,Male,1,-1,5,98905,2
24,F,Caucasian,Less than 25,High,Male,8,-1,9,3052748,2
29,M,Non-Caucasian,25 - 45,High,Male,8,-1,9,76799,2
45,F,Non-Caucasian,Greater than 45,Low,Female,1,-4,1,252050,1
34,F,Caucasian,25 - 45,Medium,Male,2,-1,7,70746,2
70,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,92164,1
23,F,Non-Caucasian,Less than 25,High,Male,4,-1,9,261690,1
27,M,Caucasian,25 - 45,Low,Male,5,-12,4,176632,1
44,F,Caucasian,25 - 45,Medium,Male,6,-1,6,10269426,2
26,M,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,77193,1
