age,workclass,fnlwgt,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry,Class
19,Private,89397,HSgrad,9,Nevermarried,Otherservice,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
47,Private,239439,11th,7,Marriedcivspouse,Machineopinspct,Wife,Black,Female,0,0,40,UnitedStates,<=50K
37,Selfempnotinc,36989,Somecollege,10,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,0,40,UnitedStates,<=50K
25,Private,76978,HSgrad,9,Nevermarried,Sales,Unmarried,Black,Female,0,0,35,UnitedStates,<=50K
75,Private,200068,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,35,UnitedStates,>50K
24,Private,454941,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,<=50K
28,Stategov,107218,Bachelors,13,Nevermarried,Techsupport,Ownchild,AsianPacIslander,Male,0,0,20,UnitedStates,<=50K
17,Localgov,182070,11th,7,Nevermarried,Otherservice,Ownchild,White,Female,0,0,16,UnitedStates,<=50K
31,Private,176360,HSgrad,9,Nevermarried,Craftrepair,Ownchild,Black,Male,0,0,40,UnitedStates,<=50K
31,Private,452405,Preschool,1,Nevermarried,Otherservice,Otherrelative,White,Female,0,0,35,Mexico,<=50K
18,,297396,HSgrad,9,Nevermarried,,Ownchild,White,Male,0,0,10,UnitedStates,<=50K
45,Private,84790,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,55,UnitedStates,>50K
31,Private,186787,HSgrad,9,Nevermarried,Craftrepair,Ownchild,White,Male,0,0,42,UnitedStates,<=50K
27,Private,169662,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,42,UnitedStates,>50K
48,Private,125933,Somecollege,10,Widowed,Execmanagerial,Unmarried,Black,Female,0,1669,38,UnitedStates,<=50K
22,,35448,HSgrad,9,Marriedcivspouse,,Wife,White,Female,0,0,22,UnitedStates,<=50K
34,Private,225548,Bachelors,13,Marriedcivspouse,Protectiveserv,Husband,Black,Male,0,0,30,UnitedStates,<=50K
26,Private,240842,HSgrad,9,Nevermarried,Machineopinspct,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
53,Private,103931,Somecollege,10,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,UnitedStates,<=50K
60,Private,232618,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,35,UnitedStates,>50K
49,Localgov,288548,Masters,14,Separated,Profspecialty,Unmarried,White,Female,0,0,50,UnitedStates,<=50K
40,Private,220609,Somecollege,10,Divorced,Execmanagerial,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
48,Selfempinc,26145,10th,6,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,0,80,UnitedStates,<=50K
23,Private,268525,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
68,,133758,7th8th,4,Widowed,,Notinfamily,Black,Male,0,0,10,UnitedStates,<=50K
42,Private,121264,Assocvoc,11,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,UnitedStates,>50K
37,Selfempnotinc,29814,HSgrad,9,Nevermarried,Farmingfishing,Ownchild,White,Male,0,0,85,UnitedStates,<=50K
27,Private,193701,HSgrad,9,Nevermarried,Craftrepair,Ownchild,White,Female,0,0,45,UnitedStates,<=50K
38,Private,183279,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,44,UnitedStates,>50K
27,Private,163942,HSgrad,9,Nevermarried,Craftrepair,Notinfamily,White,Male,0,0,35,Ireland,<=50K
75,Private,188612,HSgrad,9,Widowed,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
49,Selfempinc,102771,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,0,0,52,UnitedStates,>50K
27,Private,85625,Somecollege,10,Nevermarried,Sales,Notinfamily,White,Male,0,0,20,UnitedStates,<=50K
36,Selfempnotinc,245090,Bachelors,13,Nevermarried,Farmingfishing,Notinfamily,White,Male,0,0,50,Mexico,<=50K
36,Private,131239,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,3103,0,45,UnitedStates,>50K
35,Private,182074,HSgrad,9,Divorced,Handlerscleaners,Ownchild,White,Male,0,0,35,UnitedStates,<=50K
36,Private,187046,HSgrad,9,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,>50K
53,Private,90624,11th,7,Marriedcivspouse,Craftrepair,Husband,Black,Male,0,0,40,UnitedStates,<=50K
27,Private,37933,Somecollege,10,Nevermarried,Admclerical,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
34,Private,182177,HSgrad,9,Divorced,Craftrepair,Notinfamily,White,Male,3325,0,35,UnitedStates,<=50K
61,Private,716416,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,44,UnitedStates,>50K
29,Private,190562,HSgrad,9,Divorced,Machineopinspct,Unmarried,White,Male,0,0,56,UnitedStates,<=50K
40,Stategov,141583,Somecollege,10,Divorced,Admclerical,Unmarried,Black,Female,0,0,35,UnitedStates,<=50K
37,Private,98941,Masters,14,Nevermarried,Execmanagerial,Notinfamily,White,Male,0,0,40,UnitedStates,>50K
22,Private,201729,9th,5,Nevermarried,Handlerscleaners,Otherrelative,White,Male,0,0,30,UnitedStates,<=50K
43,Selfempinc,175485,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,<=50K
55,Selfempnotinc,149168,HSgrad,9,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,0,30,UnitedStates,<=50K
28,Private,115971,Somecollege,10,Divorced,Admclerical,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
23,Private,161708,Bachelors,13,Nevermarried,Otherservice,Ownchild,White,Female,0,0,30,UnitedStates,<=50K
64,Localgov,244903,11th,7,Marriedcivspouse,Craftrepair,Husband,Black,Male,0,0,40,UnitedStates,>50K
46,Private,155664,Somecollege,10,Nevermarried,Handlerscleaners,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
29,Private,112754,Somecollege,10,Nevermarried,Craftrepair,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
44,Private,178385,Masters,14,Marriedcivspouse,Execmanagerial,Husband,AsianPacIslander,Male,0,0,48,India,<=50K
20,Private,44064,Somecollege,10,Nevermarried,Profspecialty,Ownchild,White,Male,0,0,25,UnitedStates,<=50K
62,Selfempnotinc,120939,Somecollege,10,Divorced,Sales,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
49,Private,165134,Assocvoc,11,Nevermarried,Execmanagerial,Unmarried,White,Female,0,0,35,Columbia,<=50K
29,Private,100405,10th,6,Marriedcivspouse,Farmingfishing,Wife,AmerIndianEskimo,Female,0,0,40,UnitedStates,<=50K
35,Selfempnotinc,361888,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,0,0,60,Japan,<=50K
39,Localgov,167864,11th,7,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,30,UnitedStates,<=50K
39,Private,202950,Bachelors,13,Nevermarried,Execmanagerial,Notinfamily,White,Male,0,0,45,UnitedStates,<=50K
37,Private,218188,HSgrad,9,Divorced,Machineopinspct,Otherrelative,White,Female,0,0,32,UnitedStates,<=50K
38,Private,234962,HSgrad,9,Marriedcivspouse,Handlerscleaners,Husband,White,Male,2829,0,30,Mexico,<=50K
72,,177226,HSgrad,9,Marriedcivspouse,,Husband,White,Male,0,0,8,UnitedStates,<=50K
31,Private,259931,7th8th,4,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
55,Private,189528,7th8th,4,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,60,UnitedStates,<=50K
38,Private,34996,Somecollege,10,Separated,Otherservice,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
33,Private,112584,Somecollege,10,Divorced,Sales,Notinfamily,White,Female,0,0,25,UnitedStates,<=50K
25,Private,117589,Assocacdm,12,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
19,,145234,Somecollege,10,Nevermarried,,Ownchild,White,Male,0,0,30,UnitedStates,<=50K
37,Private,267086,Assocvoc,11,Divorced,Techsupport,Unmarried,White,Female,0,0,52,UnitedStates,<=50K
49,Private,44434,Somecollege,10,Divorced,Techsupport,Otherrelative,White,Male,0,0,35,UnitedStates,<=50K
26,Private,96130,HSgrad,9,Nevermarried,Craftrepair,Otherrelative,White,Male,0,0,40,UnitedStates,<=50K
35,Private,181382,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,43,UnitedStates,<=50K
44,Selfempinc,168845,HSgrad,9,Marriedcivspouse,Sales,Wife,White,Female,0,0,60,UnitedStates,<=50K
37,Private,271767,Masters,14,Separated,Execmanagerial,Notinfamily,White,Male,0,0,45,UnitedStates,>50K
42,Private,194636,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,45,UnitedStates,>50K
64,Stategov,194894,Doctorate,16,Nevermarried,Profspecialty,Notinfamily,White,Female,4787,0,40,UnitedStates,>50K
28,Private,132686,HSgrad,9,Marriedcivspouse,Handlerscleaners,Husband,White,Male,0,0,40,UnitedStates,>50K
35,Selfempnotinc,185848,HSgrad,9,Nevermarried,Execmanagerial,Notinfamily,White,Male,4650,0,50,UnitedStates,<=50K
40,Stategov,184378,Bachelors,13,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,40,UnitedStates,<=50K
55,Federalgov,270859,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,UnitedStates,>50K
21,Private,231866,HSgrad,9,Nevermarried,Farmingfishing,Ownchild,White,Male,0,0,65,UnitedStates,<=50K
49,Private,36032,Somecollege,10,Nevermarried,Execmanagerial,Notinfamily,Black,Female,0,0,40,UnitedStates,<=50K
51,Stategov,172962,Doctorate,16,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,UnitedStates,>50K
57,Private,98350,Profschool,15,Marriedcivspouse,Craftrepair,Husband,AsianPacIslander,Male,0,1902,40,Philippines,>50K
51,Private,24185,Bachelors,13,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,>50K
38,Private,53930,10th,6,Nevermarried,Craftrepair,Notinfamily,Black,Male,0,0,40,,<=50K
24,Private,85088,HSgrad,9,Nevermarried,Sales,Ownchild,White,Female,0,1762,32,UnitedStates,<=50K
45,Selfempnotinc,94962,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,England,<=50K
28,Private,480861,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,45,UnitedStates,<=50K
42,Selfempinc,187702,Profschool,15,Marriedcivspouse,Profspecialty,Husband,White,Male,0,2415,60,UnitedStates,>50K
22,Private,52262,Somecollege,10,Nevermarried,Otherservice,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
28,Stategov,52636,Masters,14,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,<=50K
60,Private,175273,HSgrad,9,Widowed,Machineopinspct,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
31,Private,327825,HSgrad,9,Separated,Machineopinspct,Unmarried,White,Female,0,2238,40,UnitedStates,<=50K
47,Private,125892,Somecollege,10,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,75,UnitedStates,>50K
40,,78255,HSgrad,9,Divorced,,Notinfamily,White,Male,0,0,25,UnitedStates,<=50K
30,Private,398827,HSgrad,9,MarriedAFspouse,Admclerical,Husband,White,Male,0,0,60,UnitedStates,<=50K
61,Private,208919,Masters,14,Marriedcivspouse,Sales,Husband,White,Male,0,0,60,UnitedStates,>50K
71,Localgov,365996,Bachelors,13,Widowed,Profspecialty,Unmarried,White,Female,0,0,6,UnitedStates,<=50K
42,Private,307638,HSgrad,9,Divorced,Admclerical,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
44,Localgov,33068,12th,8,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,55,UnitedStates,<=50K
46,Selfempnotinc,254291,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,60,UnitedStates,>50K
50,Localgov,125417,Profschool,15,Nevermarried,Execmanagerial,Notinfamily,Black,Female,0,0,52,UnitedStates,>50K
27,Stategov,28848,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Male,0,0,9,UnitedStates,<=50K
40,,273425,Assocvoc,11,Marriedcivspouse,,Husband,White,Male,0,0,15,UnitedStates,<=50K
21,Private,194723,Somecollege,10,Nevermarried,Admclerical,Otherrelative,White,Female,0,0,40,Mexico,<=50K
25,Private,195118,HSgrad,9,Nevermarried,Handlerscleaners,Otherrelative,White,Male,0,0,35,UnitedStates,<=50K
61,Private,123273,5th6th,3,Divorced,Transportmoving,Notinfamily,White,Male,0,1876,56,UnitedStates,<=50K
54,Private,220115,Somecollege,10,Divorced,Admclerical,Notinfamily,White,Male,0,0,30,UnitedStates,<=50K
31,Private,265706,Bachelors,13,Nevermarried,Sales,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
53,Selfempnotinc,279129,Somecollege,10,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,0,30,UnitedStates,<=50K
39,Selfempinc,122742,Assocacdm,12,Marriedcivspouse,Execmanagerial,Husband,White,Male,15024,0,55,UnitedStates,>50K
57,Selfempinc,172654,Profschool,15,Marriedcivspouse,Transportmoving,Husband,White,Male,15024,0,50,UnitedStates,>50K
48,Private,119199,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,44,UnitedStates,<=50K
30,Private,107793,Somecollege,10,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,56,UnitedStates,>50K
35,Private,237943,HSgrad,9,Marriedcivspouse,Handlerscleaners,Husband,White,Male,0,0,60,UnitedStates,<=50K
42,Selfempnotinc,64632,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,50,UnitedStates,<=50K
34,Selfempnotinc,96245,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
59,Private,361494,HSgrad,9,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,>50K
69,Localgov,122850,10th,6,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,20,UnitedStates,<=50K
29,Private,173652,Somecollege,10,Nevermarried,Admclerical,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
40,Private,164663,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
21,Private,98678,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,15,UnitedStates,<=50K
40,Private,245529,Assocacdm,12,Divorced,Profspecialty,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
43,Private,55294,Somecollege,10,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,<=50K
36,Private,140583,HSgrad,9,Divorced,Handlerscleaners,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
41,Private,79797,HSgrad,9,Marriedspouseabsent,Profspecialty,Notinfamily,AsianPacIslander,Male,0,0,40,Japan,>50K
72,,113044,HSgrad,9,Widowed,,Notinfamily,White,Male,0,0,30,UnitedStates,<=50K
20,Private,283499,Somecollege,10,Nevermarried,Transportmoving,Ownchild,White,Male,0,0,30,UnitedStates,<=50K
41,Localgov,51111,Bachelors,13,Widowed,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
34,Private,232475,Somecollege,10,Divorced,Execmanagerial,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
48,Private,176140,11th,7,Divorced,Otherservice,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
27,Private,301654,HSgrad,9,Nevermarried,Execmanagerial,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
35,Private,376455,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,15024,0,60,UnitedStates,>50K
28,,192569,HSgrad,9,Nevermarried,,Ownchild,Black,Male,0,0,40,UnitedStates,<=50K
27,Private,229803,HSgrad,9,Nevermarried,Craftrepair,Ownchild,Black,Male,0,0,40,UnitedStates,<=50K
20,Private,337639,Somecollege,10,Nevermarried,Sales,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
18,Private,130849,Somecollege,10,Nevermarried,Sales,Ownchild,White,Female,0,0,15,UnitedStates,<=50K
32,Private,296282,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,<=50K
38,Private,266645,Masters,14,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,60,UnitedStates,>50K
23,Stategov,110128,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
28,Private,90196,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,45,UnitedStates,>50K
40,Stategov,40024,Profschool,15,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,38,UnitedStates,>50K
35,Private,144322,HSgrad,9,Divorced,Machineopinspct,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
74,Selfempinc,162340,Somecollege,10,Widowed,Execmanagerial,Unmarried,White,Male,0,0,40,UnitedStates,<=50K
28,Private,169069,HSgrad,9,Nevermarried,Craftrepair,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
23,Private,113601,Somecollege,10,Nevermarried,Handlerscleaners,Ownchild,White,Male,0,0,30,UnitedStates,<=50K
20,Selfempnotinc,157145,Somecollege,10,Nevermarried,Farmingfishing,Ownchild,White,Male,0,2258,10,UnitedStates,<=50K
44,Private,111275,HSgrad,9,Divorced,Machineopinspct,Unmarried,Black,Female,0,0,56,UnitedStates,<=50K
46,Localgov,102076,HSgrad,9,Divorced,Admclerical,Unmarried,White,Female,0,0,25,UnitedStates,<=50K
20,,182117,Somecollege,10,Nevermarried,,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
51,Selfempnotinc,145409,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,15024,0,50,UnitedStates,>50K
40,Private,190122,Somecollege,10,Separated,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
48,Private,331482,Profschool,15,Marriedcivspouse,Techsupport,Husband,White,Male,0,1977,40,UnitedStates,>50K
60,Selfempnotinc,170114,9th,5,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,1672,84,UnitedStates,<=50K
48,Selfempinc,193188,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
46,Localgov,267588,Bachelors,13,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,70,UnitedStates,<=50K
48,Selfempinc,200471,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
22,,175586,HSgrad,9,Nevermarried,,Unmarried,Black,Female,0,0,35,UnitedStates,<=50K
24,Localgov,322658,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
45,Stategov,263982,Somecollege,10,Divorced,Profspecialty,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
18,Private,266287,12th,8,Nevermarried,Sales,Ownchild,White,Female,0,0,35,UnitedStates,<=50K
39,Private,278187,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
65,Selfempinc,81413,HSgrad,9,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,2352,65,UnitedStates,<=50K
22,Private,221745,Somecollege,10,Divorced,Machineopinspct,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
20,Private,140764,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Female,0,0,20,UnitedStates,<=50K
28,Private,206351,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,<=50K
46,Private,176814,Profschool,15,Marriedcivspouse,Profspecialty,Husband,White,Male,99999,0,50,UnitedStates,>50K
42,Localgov,245307,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,1977,48,UnitedStates,>50K
61,Stategov,124971,Doctorate,16,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,,>50K
28,Private,119545,Somecollege,10,Marriedcivspouse,Execmanagerial,Ownchild,White,Male,7688,0,50,UnitedStates,>50K
18,Private,179203,Somecollege,10,Nevermarried,Sales,Ownchild,White,Female,0,0,20,UnitedStates,<=50K
24,Federalgov,44075,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,AsianPacIslander,Male,0,0,40,UnitedStates,<=50K
45,Private,178319,Doctorate,16,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,56,UnitedStates,>50K
24,Private,219754,HSgrad,9,Nevermarried,Admclerical,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
44,Private,198316,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,15024,0,50,UnitedStates,>50K
20,Private,168165,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,30,UnitedStates,<=50K
35,Private,356838,Somecollege,10,Marriedcivspouse,Techsupport,Husband,White,Male,2829,0,55,Poland,<=50K
52,Selfempinc,210736,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,0,0,60,UnitedStates,<=50K
25,Private,173212,Assocacdm,12,Nevermarried,Farmingfishing,Notinfamily,White,Male,2354,0,45,UnitedStates,<=50K
19,Private,130431,5th6th,3,Nevermarried,Farmingfishing,Notinfamily,White,Male,0,0,36,Mexico,<=50K
35,,169809,Bachelors,13,Marriedcivspouse,,Husband,White,Male,0,0,20,UnitedStates,<=50K
54,Private,197481,Somecollege,10,Divorced,Admclerical,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
21,Private,155066,Somecollege,10,Nevermarried,Craftrepair,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
26,Private,31290,HSgrad,9,Marriedcivspouse,Admclerical,Wife,White,Female,0,0,40,UnitedStates,>50K
42,Private,54102,Assocvoc,11,Divorced,Admclerical,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
19,Private,181546,Somecollege,10,Nevermarried,Admclerical,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
55,Private,153484,Masters,14,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,1977,50,UnitedStates,>50K
44,Stategov,351228,HSgrad,9,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,40,UnitedStates,<=50K
25,Private,131976,Bachelors,13,Nevermarried,Execmanagerial,Ownchild,White,Male,0,0,55,UnitedStates,<=50K
26,Private,200639,Somecollege,10,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
64,Federalgov,267546,Assocacdm,12,Separated,Profspecialty,Notinfamily,White,Female,0,0,40,UnitedStates,>50K
41,Private,179875,11th,7,Divorced,Otherservice,Unmarried,Other,Female,0,0,40,UnitedStates,<=50K
25,,237865,Somecollege,10,Nevermarried,,Ownchild,Black,Male,0,0,40,,<=50K
43,Private,300528,Somecollege,10,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
45,Private,67716,HSgrad,9,Nevermarried,Craftrepair,Ownchild,White,Male,10520,0,48,UnitedStates,>50K
48,Federalgov,326048,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,44,UnitedStates,>50K
60,Private,191188,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
45,Selfempnotinc,32172,Somecollege,10,Nevermarried,Farmingfishing,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
51,Private,252903,10th,6,Marriedcivspouse,Sales,Husband,White,Male,0,1977,40,UnitedStates,>50K
37,Federalgov,334314,HSgrad,9,Divorced,Admclerical,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
